id,description,status,pictid,pictype,group,cat1,cat2,price1,price2,price3,price4,buy1,buy2,buy3,buy4,oldprice1,oldprice2,oldprice3,oldprice4,CatgDisplayNum
6110t329,"1978 Hatiqwa- Full sheet [Pl.No.546 (1960+), Format=(2x10)] Design:D. Cohen",Catalog,6110s329,0,(X)Full Sheets,C 827,S 697,10.00,,20.00,,0,0,0,0,,,,,31
6110t330_01,"1978 Festivals 5739 (Patriarchs)- Full sheet (#1/3) [Pl.No.547 (1960+), Format=(3x5)] Design:A. Kalderon & M. Pereg",Catalog,6110s330,0,(X)Full Sheets,C 828,S 701,10.00,,20.00,,0,0,0,0,,,,,31
6110t330_02,"1978 Festivals 5739 (Patriarchs)- Full sheet (#2/3) [Pl.No.548 (1960+), Format=(3x5)] Design:A. Kalderon & M. Pereg",Catalog,6110s330,0,(X)Full Sheets,C 829,S 702,10.00,,20.00,,0,0,0,0,,,,,31
6110t330_03,"1978 Festivals 5739 (Patriarchs)- Full sheet (#3/3) [Pl.No.549 (1960+), Format=(3x5)] Design:A. Kalderon & M. Pereg",Catalog,6110s330,0,(X)Full Sheets,C 830,S 703,10.00,,20.00,,0,0,0,0,,,,,31
6110t331,"1978 Welfare- Full sheet [Pl.No.551 (1960+), Format=(3x5)] Design:G. Sagi & D. Ben Dov",Catalog,6110s331,0,(X)Full Sheets,C 831,S 704,10.00,,20.00,,0,0,0,0,,,,,31
6110t332,"1978 Appeal- Full sheet [Pl.No.550 (1960+), Format=(3x5)] Design:D. Pessach & S. Ketter",Catalog,6110s332,0,(X)Full Sheets,C 832,S 707,10.00,,20.00,,0,0,0,0,,,,,31
6110t333_01,"1978 Islamic Art- Full sheet (#1/3) [Pl.No.554 (1960+), Format=(3x5)] Design:M. Pereg",Catalog,6110s333,0,(X)Full Sheets,C 834,S 709,10.00,,20.00,,0,0,0,0,,,,,31
6110t333_02,"1978 Islamic Art- Full sheet (#2/3) [Pl.No.555 (1960+), Format=(3x5)] Design:M. Pereg",Catalog,6110s333,0,(X)Full Sheets,C 835,S 710,10.00,,20.00,,0,0,0,0,,,,,31
6110t333_03,"1978 Islamic Art- Full sheet (#3/3) [Pl.No.556 (1960+), Format=(3x5)] Design:M. Pereg",Catalog,6110s333,0,(X)Full Sheets,C 836,S 711,10.00,,20.00,,0,0,0,0,,,,,31
6110t334,"1978 Shaare Zedek- Full sheet [Pl.No.552 (1960+), Format=(3x5)] Design:D. Pessach & S. Ketter",Catalog,6110s334,0,(X)Full Sheets,C 833,S 708,10.00,,20.00,,0,0,0,0,,,,,31
6110t335_01,"1978 Irises- Full sheet (#1/3) [Pl.No.557 (1960+), Format=(3x5)] Design:A. Glaser",Catalog,6110s335,0,(X)Full Sheets,C 837,S 715,10.00,,20.00,,0,0,0,0,,,,,31
6110t335_02,"1978 Irises- Full sheet (#2/3) [Pl.No.558 (1960+), Format=(3x5)] Design:A. Glaser",Catalog,6110s335,0,(X)Full Sheets,C 838,S 716,10.00,,20.00,,0,0,0,0,,,,,31
6110t335_03,"1978 Irises- Full sheet (#3/3) [Pl.No.559 (1960+), Format=(3x5)] Design:A. Glaser",Catalog,6110s335,0,(X)Full Sheets,C 839,S 717,10.00,,20.00,,0,0,0,0,,,,,31
6110t336_01,"1979 Technological Achievements- Full sheet (#1/4) [Pl.No.560 (1960+), Format=(3x5)] Design:A. Hecht",Catalog,6110s336,0,(X)Full Sheets,C 842,S 718,10.00,,20.00,,0,0,0,0,,,,,31
6110t336_02,"1979 Technological Achievements- Full sheet (#2/4) [Pl.No.561 (1960+), Format=(3x5)] Design:A. Hecht",Catalog,6110s336,0,(X)Full Sheets,C 843,S 719,10.00,,20.00,,0,0,0,0,,,,,31
6110t336_03,"1979 Technological Achievements- Full sheet (#3/4) [Pl.No.562 (1960+), Format=(3x5)] Design:A. Hecht",Catalog,6110s336,0,(X)Full Sheets,C 844,S 720,10.00,,20.00,,0,0,0,0,,,,,31
6110t336_04,"1979 Technological Achievements- Full sheet (#4/4) [Pl.No.563 (1960+), Format=(3x5)] Design:A. Hecht",Catalog,6110s336,0,(X)Full Sheets,C 845,S 721,10.00,,20.00,,0,0,0,0,,,,,31
6110t337,"1979 Yishuv Volunteers- Full sheet [Pl.No.564 (1960+), Format=(3x5)] Design:A. Oron",Catalog,6110s337,0,(X)Full Sheets,C 840,S 723,10.00,,20.00,,0,0,0,0,,,,,31
6110t338,"1979 Righteous Among the Nations- Full sheet [Pl.No.565 (1960+), Format=(3x5)] Design:N. Rosner",Catalog,6110s338,0,(X)Full Sheets,C 841,S 722,10.00,,20.00,,0,0,0,0,,,,,31
6110t339,"1979 Peace- Full sheet [Pl.No.583 (1960+), Format=(3x5)] Design:R. & A. Hecht",Catalog,6110s339,0,(X)Full Sheets,C 846,S 724,10.00,,20.00,,0,0,0,0,,,,,31
6110t341,"1979 Memorial Day (Naval)- Full sheet [Pl.No.566 (1960+), Format=(3x5)] Design:Z. Narkiss",Catalog,6110s341,0,(X)Full Sheets,C 848,S 729,10.00,,20.00,,0,0,0,0,,,,,31
6110t342_01,"1979 11th Hapoel Games- Full sheet (#1/3) [Pl.No.567 (1960+), Format=(3x5)] Design:A. Hecht",Catalog,6110s342,0,(X)Full Sheets,C 850,S 725,10.00,,20.00,,0,0,0,0,,,,,31
6110t342_02,"1979 11th Hapoel Games- Full sheet (#2/3) [Pl.No.568 (1960+), Format=(3x5)] Design:A. Hecht",Catalog,6110s342,0,(X)Full Sheets,C 851,S 726,10.00,,20.00,,0,0,0,0,,,,,31
6110t342_03,"1979 11th Hapoel Games- Full sheet (#3/3) [Pl.No.569 (1960+), Format=(3x5)] Design:A. Hecht",Catalog,6110s342,0,(X)Full Sheets,C 852,S 727,10.00,,20.00,,0,0,0,0,,,,,31
6110t343,"1979 Rotary- Full sheet [Pl.No.570 (1960+), Format=(3x5)] Design:A. Ron",Catalog,6110s343,0,(X)Full Sheets,C 849,S 728,10.00,,20.00,,0,0,0,0,,,,,31
6110t344_01,"1979 Stand-By 1.80, 8.00- Full sheet (#1/2) [Pl.No.-- (1960+), Format=(5x10)] Design:M. Felheim",Catalog,6110s344,0,(X)Full Sheets,C 568,S 584,10.00,,20.00,,0,0,0,0,,,,,31
6110t344_02,"1979 Stand-By 1.80, 8.00- Full sheet (#2/2) [Pl.No.-- (1960+), Format=(5x10)] Design:M. Felheim",Catalog,6110s344,0,(X)Full Sheets,C 574,S 590,10.00,,20.00,,0,0,0,0,,,,,31
6110t345_01,"1979 Health Resorts- Full sheet (#1/2) [Pl.No.577 (1960+), Format=(3x5)] Design:A. Kalderon",Catalog,6110s345,0,(X)Full Sheets,C 854,S 734,10.00,,20.00,,0,0,0,0,,,,,31
6110t345_02,"1979 Health Resorts- Full sheet (#2/2) [Pl.No.578 (1960+), Format=(3x5)] Design:A. Kalderon",Catalog,6110s345,0,(X)Full Sheets,C 855,S 735,10.00,,20.00,,0,0,0,0,,,,,31
6110t346_01,"1979 Festivals 5740 (Sages)- Full sheet (#1/3) [Pl.No.571 (1960+), Format=(3x5)] Design:A. Glaser",Catalog,6110s346,0,(X)Full Sheets,C 856,S 730,10.00,,20.00,,0,0,0,0,,,,,31
6110t346_02,"1979 Festivals 5740 (Sages)- Full sheet (#2/3) [Pl.No.572 (1960+), Format=(3x5)] Design:A. Glaser",Catalog,6110s346,0,(X)Full Sheets,C 857,S 731,10.00,,20.00,,0,0,0,0,,,,,31
6110t346_03,"1979 Festivals 5740 (Sages)- Full sheet (#3/3) [Pl.No.573 (1960+), Format=(3x5)] Design:A. Glaser",Catalog,6110s346,0,(X)Full Sheets,C 858,S 732,10.00,,20.00,,0,0,0,0,,,,,31
6110t347,"1979 Agency- Full sheet [Pl.No.591 (1960+), Format=(3x5)] Design:D. Cohen",Catalog,6110s347,0,(X)Full Sheets,C 853,S 733,10.00,,20.00,,0,0,0,0,,,,,31
6110t348_01,"1979 Children Paint- Full sheet (#1/3) [Pl.No.579 (1960+), Format=(3x5)] Design:E. Weishoff",Catalog,6110s348,0,(X)Full Sheets,C 860,M 737,10.00,,20.00,,0,0,0,0,,,,,31
6110t348_02,"1979 Children Paint- Full sheet (#2/3) [Pl.No.580 (1960+), Format=(3x5)] Design:E. Weishoff",Catalog,6110s348,0,(X)Full Sheets,C 861,M 738,10.00,,20.00,,0,0,0,0,,,,,31
6110t348_03,"1979 Children Paint- Full sheet (#3/3) [Pl.No.581 (1960+), Format=(3x5)] Design:E. Weishoff",Catalog,6110s348,0,(X)Full Sheets,C 862,M 739,10.00,,20.00,,0,0,0,0,,,,,31
6110t349,"1979 Year of the Child- Full sheet [Pl.No.582 (1960+), Format=(3x5)] Design:M. Siegler Eliya",Catalog,6110s349,0,(X)Full Sheets,C 859,S 736,10.00,,20.00,,0,0,0,0,,,,,31
6110t350_01,"1979 Prominent Personalities 7.00, 9.00, 13.00- Full sheet (#1/3) [Pl.No.574 (1960+), Format=(3x5)] Design:Z. Narkiss",Catalog,6110s350,0,(X)Full Sheets,C 863,S 740,10.00,,20.00,,0,0,0,0,,,,,31
6110t350_02,"1979 Prominent Personalities 7.00, 9.00, 13.00- Full sheet (#2/3) [Pl.No.575 (1960+), Format=(3x5)] Design:Z. Narkiss",Catalog,6110s350,0,(X)Full Sheets,C 864,S 741,10.00,,20.00,,0,0,0,0,,,,,31
6110t350_03,"1979 Prominent Personalities 7.00, 9.00, 13.00- Full sheet (#3/3) [Pl.No.576 (1960+), Format=(3x5)] Design:Z. Narkiss",Catalog,6110s350,0,(X)Full Sheets,C 865,S 742,10.00,,20.00,,0,0,0,0,,,,,31
6110t351,"1979 Stand-By 2.70- Full sheet [Pl.No.-- (1960+), Format=(5x10)] Design:M. Felheim",Catalog,6110s351,0,(X)Full Sheets,C 571,S 587,10.00,,20.00,,0,0,0,0,,,,,31
6110t352_01,"1980 Thistles- Full sheet (#1/3) [Pl.No.587 (1960+), Format=(3x5)] Design:A. Glaser",Catalog,6110s352,0,(X)Full Sheets,C 867,S 745,10.00,,20.00,,0,0,0,0,,,,,31
6110t352_02,"1980 Thistles- Full sheet (#2/3) [Pl.No.588 (1960+), Format=(3x5)] Design:A. Glaser",Catalog,6110s352,0,(X)Full Sheets,C 868,S 746,10.00,,20.00,,0,0,0,0,,,,,31
6110t352_03,"1980 Thistles- Full sheet (#3/3) [Pl.No.589 (1960+), Format=(3x5)] Design:A. Glaser",Catalog,6110s352,0,(X)Full Sheets,C 869,S 747,10.00,,20.00,,0,0,0,0,,,,,31
6110t353,"1980 Ort- Full sheet [Pl.No.590 (1960+), Format=(3x5)] Design:M. Pereg",Catalog,6110s353,0,(X)Full Sheets,C 866,S 744,10.00,,20.00,,0,0,0,0,,,,,31
6110t354,"1980 Memorial Day (Heroism Road)- Full sheet [Pl.No.592 (1960+), Format=(3x5)] Design:Monument",Catalog,6110s354,0,(X)Full Sheets,C 874,S 750,10.00,,20.00,,0,0,0,0,,,,,31
6110t355_01,"1980 Magen David Adom- Full sheet (#1/2) [Pl.No.593 (1960+), Format=(3x5)] Design:A. Vanooijen",Catalog,6110s355,0,(X)Full Sheets,C 870,S 748,10.00,,20.00,,0,0,0,0,,,,,31
6110t355_02,"1980 Magen David Adom- Full sheet (#2/2) [Pl.No.594 (1960+), Format=(3x5)] Design:A. Vanooijen",Catalog,6110s355,0,(X)Full Sheets,C 871,S 749,10.00,,20.00,,0,0,0,0,,,,,31
6110t357,"1980 Stand-By 4.30- Full sheet [Pl.No.-- (1960+), Format=(5x10)] Design:M. Felheim",Catalog,6110s357,0,(X)Full Sheets,C 572,S 588,10.00,,20.00,,0,0,0,0,,,,,31
6110t358_01,"1980 Festivals 5741 (Sabbath Lamps)- Full sheet (#1/3) [Pl.No.595 (1960+), Format=(3x5)] Design:A. Vanooijen",Catalog,6110s358,0,(X)Full Sheets,C 850,S 751,10.00,,20.00,,0,0,0,0,,,,,31
6110t358_02,"1980 Festivals 5741 (Sabbath Lamps)- Full sheet (#2/3) [Pl.No.596 (1960+), Format=(3x5)] Design:A. Vanooijen",Catalog,6110s358,0,(X)Full Sheets,C 851,S 752,10.00,,20.00,,0,0,0,0,,,,,31
6110t358_03,"1980 Festivals 5741 (Sabbath Lamps)- Full sheet (#3/3) [Pl.No.597 (1960+), Format=(3x5)] Design:A. Vanooijen",Catalog,6110s358,0,(X)Full Sheets,C 852,S 753,10.00,,20.00,,0,0,0,0,,,,,31
6110t359,"1980 Gush Etzion- Full sheet [Pl.No.599 (1960+), Format=(3x5)] Design:D. Ben Hador",Catalog,6110s359,0,(X)Full Sheets,C 878,S 755,10.00,,20.00,,0,0,0,0,,,,,31
6110t360,"1980 Yizhak Gruenbaum- Full sheet [Pl.No.598 (1960+), Format=(3x5)] Design:M. Krup",Catalog,6110s360,0,(X)Full Sheets,C 879,S 754,10.00,,20.00,,0,0,0,0,,,,,31
6110t362_01,"1980 Stand-By - Sheqel (13)- Full sheet (#1/13) [Pl.No.-- (1960+), Format=(5x10)] Design:G. Sagi",Catalog,6110s362,0,(X)Full Sheets,C 882,S 757,10.00,,20.00,,0,0,0,0,,,,,31
6110t362_02,"1980 Stand-By - Sheqel (13)- Full sheet (#2/13) [Pl.No.-- (1960+), Format=(5x10)] Design:G. Sagi",Catalog,6110s362,0,(X)Full Sheets,C 883,S 758,10.00,,20.00,,0,0,0,0,,,,,31
6110t362_03,"1980 Stand-By - Sheqel (13)- Full sheet (#3/13) [Pl.No.-- (1960+), Format=(5x10)] Design:G. Sagi",Catalog,6110s362,0,(X)Full Sheets,C 884,S 759,10.00,,20.00,,0,0,0,0,,,,,31
6110t362_04,"1980 Stand-By - Sheqel (13)- Full sheet (#4/13) [Pl.No.-- (1960+), Format=(5x10)] Design:G. Sagi",Catalog,6110s362,0,(X)Full Sheets,C 885,S 760,10.00,,20.00,,0,0,0,0,,,,,31
6110t362_05,"1980 Stand-By - Sheqel (13)- Full sheet (#5/13) [Pl.No.-- (1960+), Format=(5x10)] Design:G. Sagi",Catalog,6110s362,0,(X)Full Sheets,C 886,S 761,10.00,,20.00,,0,0,0,0,,,,,31
6110t362_06,"1980 Stand-By - Sheqel (13)- Full sheet (#6/13) [Pl.No.-- (1960+), Format=(5x10)] Design:G. Sagi",Catalog,6110s362,0,(X)Full Sheets,C 887,S 762,10.00,,20.00,,0,0,0,0,,,,,31
6110t362_07,"1980 Stand-By - Sheqel (13)- Full sheet (#7/13) [Pl.No.-- (1960+), Format=(5x10)] Design:G. Sagi",Catalog,6110s362,0,(X)Full Sheets,C 888,S 763,10.00,,20.00,,0,0,0,0,,,,,31
6110t362_08,"1980 Stand-By - Sheqel (13)- Full sheet (#8/13) [Pl.No.-- (1960+), Format=(5x10)] Design:G. Sagi",Catalog,6110s362,0,(X)Full Sheets,C 889,S 764,10.00,,20.00,,0,0,0,0,,,,,31
6110t362_09,"1980 Stand-By - Sheqel (13)- Full sheet (#9/13) [Pl.No.-- (1960+), Format=(5x10)] Design:G. Sagi",Catalog,6110s362,0,(X)Full Sheets,C 890,S 765,10.00,,20.00,,0,0,0,0,,,,,31
6110t362_10,"1980 Stand-By - Sheqel (13)- Full sheet (#10/13) [Pl.No.-- (1960+), Format=(5x10)] Design:G. Sagi",Catalog,6110s362,0,(X)Full Sheets,C 891,S 766,10.00,,20.00,,0,0,0,0,,,,,31
6110t362_11,"1980 Stand-By - Sheqel (13)- Full sheet (#11/13) [Pl.No.-- (1960+), Format=(5x10)] Design:G. Sagi",Catalog,6110s362,0,(X)Full Sheets,C 892,S 767,10.00,,20.00,,0,0,0,0,,,,,31
6110t362_12,"1980 Stand-By - Sheqel (13)- Full sheet (#12/13) [Pl.No.-- (1960+), Format=(5x10)] Design:G. Sagi",Catalog,6110s362,0,(X)Full Sheets,C 893,S 768,10.00,,20.00,,0,0,0,0,,,,,31
6110t362_13,"1980 Stand-By - Sheqel (13)- Full sheet (#13/13) [Pl.No.-- (1960+), Format=(5x10)] Design:G. Sagi",Catalog,6110s362,0,(X)Full Sheets,C 894,S 769,10.00,,20.00,,0,0,0,0,,,,,31
6110t363,"1981 Golda Meir- Full sheet [Pl.No.1 (1981+), Format=(3x5)] Design:M. Krup",Catalog,6110s363,0,(X)Full Sheets,C 911,S 770,10.00,,20.00,,0,0,0,0,,,,,31
6110t364_01,"1981 Paintings of Jerusalem- Full sheet (#1/3) [Pl.No.2 (1981+), Format=(3x5)] Design:Anna Ticho;Joseph Zaritsky;Mordechai Ardon",Catalog,6110s364,0,(X)Full Sheets,C 912,S 771,10.00,,20.00,,0,0,0,0,,,,,31
6110t364_02,"1981 Paintings of Jerusalem- Full sheet (#2/3) [Pl.No.3 (1981+), Format=(3x5)] Design:Anna Ticho;Joseph Zaritsky;Mordechai Ardon",Catalog,6110s364,0,(X)Full Sheets,C 913,S 772,10.00,,20.00,,0,0,0,0,,,,,31
6110t364_03,"1981 Paintings of Jerusalem- Full sheet (#3/3) [Pl.No.4 (1981+), Format=(3x5)] Design:Anna Ticho;Joseph Zaritsky;Mordechai Ardon",Catalog,6110s364,0,(X)Full Sheets,C 914,S 773,10.00,,20.00,,0,0,0,0,,,,,31
6110t365_01,"1981 Personalities- Full sheet (#1/3) [Pl.No.10 (1981+), Format=(3x5)] Design:R. Beckman, A. Vanooijen",Catalog,6110s365,0,(X)Full Sheets,C 915,S 776,10.00,,20.00,,0,0,0,0,,,,,31
6110t365_02,"1981 Personalities- Full sheet (#2/3) [Pl.No.11 (1981+), Format=(3x5)] Design:R. Beckman, A. Vanooijen",Catalog,6110s365,0,(X)Full Sheets,C 916,S 777,10.00,,20.00,,0,0,0,0,,,,,31
6110t365_03,"1981 Personalities- Full sheet (#3/3) [Pl.No.12 (1981+), Format=(3x5)] Design:R. Beckman, A. Vanooijen",Catalog,6110s365,0,(X)Full Sheets,C 917,S 778,10.00,,20.00,,0,0,0,0,,,,,31
6110t366_01,"1981 Energy Conservation- Full sheet (#1/2) [Pl.No.5 (1981+), Format=(3x5)] Design:D. Ben Hador",Catalog,6110s366,0,(X)Full Sheets,C 918,S 774,10.00,,20.00,,0,0,0,0,,,,,31
6110t366_02,"1981 Energy Conservation- Full sheet (#2/2) [Pl.No.6 (1981+), Format=(3x5)] Design:D. Ben Hador",Catalog,6110s366,0,(X)Full Sheets,C 919,S 775,10.00,,20.00,,0,0,0,0,,,,,31
6110t367_01,"1981 11th Maccabiah- Full sheet (#1/3) [Pl.No.14 (1981+), Format=(3x5)] Design:M. Pereg",Catalog,6110s367,0,(X)Full Sheets,C 920,S 779,10.00,,20.00,,0,0,0,0,,,,,31
6110t367_02,"1981 11th Maccabiah- Full sheet (#2/3) [Pl.No.15 (1981+), Format=(3x5)] Design:M. Pereg",Catalog,6110s367,0,(X)Full Sheets,C 921,S 780,10.00,,20.00,,0,0,0,0,,,,,31
6110t367_03,"1981 11th Maccabiah- Full sheet (#3/3) [Pl.No.16 (1981+), Format=(3x5)] Design:M. Pereg",Catalog,6110s367,0,(X)Full Sheets,C 922,S 781,10.00,,20.00,,0,0,0,0,,,,,31
6110t368,"1981 Memorial Day (Biqat Ha-Yarden)- Full sheet [Pl.No.13 (1981+), Format=(3x5)] Design:D. Cohen",Catalog,6110s368,0,(X)Full Sheets,C 923,S 782,10.00,,20.00,,0,0,0,0,,,,,31
6110t369,"1981 Jewish Family- Full sheet [Pl.No.17 (1981+), Format=(3x5)] Design:A. Hecht",Catalog,6110s369,0,(X)Full Sheets,C 924,S 783,10.00,,20.00,,0,0,0,0,,,,,31
6110t370_01,"1981 Stand-By - Sheqel 0.70 0.90 3.00 4.00- Full sheet (#1/4) [Pl.No.-- (1981+), Format=(5x10)] Design:G. Sagi",Catalog,6110s370,0,(X)Full Sheets,C 895,S 762A,10.00,,20.00,,0,0,0,0,,,,,31
6110t370_02,"1981 Stand-By - Sheqel 0.70 0.90 3.00 4.00- Full sheet (#2/4) [Pl.No.-- (1981+), Format=(5x10)] Design:G. Sagi",Catalog,6110s370,0,(X)Full Sheets,C 896,S 784,10.00,,20.00,,0,0,0,0,,,,,31
6110t370_03,"1981 Stand-By - Sheqel 0.70 0.90 3.00 4.00- Full sheet (#3/4) [Pl.No.-- (1981+), Format=(5x10)] Design:G. Sagi",Catalog,6110s370,0,(X)Full Sheets,C 897,S 785,10.00,,20.00,,0,0,0,0,,,,,31
6110t370_04,"1981 Stand-By - Sheqel 0.70 0.90 3.00 4.00- Full sheet (#4/4) [Pl.No.-- (1981+), Format=(5x10)] Design:G. Sagi",Catalog,6110s370,0,(X)Full Sheets,C 898,S 786,10.00,,20.00,,0,0,0,0,,,,,31
6110t371_01,"1981 Festivals 5742 (Moses)- Full sheet (#1/4) [Pl.No.18 (1981+), Format=(3x5)] Design:A. Glaser",Catalog,6110s371,0,(X)Full Sheets,C 925,S 787,10.00,,20.00,,0,0,0,0,,,,,31
6110t371_02,"1981 Festivals 5742 (Moses)- Full sheet (#2/4) [Pl.No.19 (1981+), Format=(3x5)] Design:A. Glaser",Catalog,6110s371,0,(X)Full Sheets,C 926,S 788,10.00,,20.00,,0,0,0,0,,,,,31
6110t371_03,"1981 Festivals 5742 (Moses)- Full sheet (#3/4) [Pl.No.20 (1981+), Format=(3x5)] Design:A. Glaser",Catalog,6110s371,0,(X)Full Sheets,C 927,S 789,10.00,,20.00,,0,0,0,0,,,,,31
6110t371_04,"1981 Festivals 5742 (Moses)- Full sheet (#4/4) [Pl.No.21 (1981+), Format=(3x5)] Design:A. Glaser",Catalog,6110s371,0,(X)Full Sheets,C 928,S 790,10.00,,20.00,,0,0,0,0,,,,,31
6110t372_01,"1981 Roses- Full sheet (#1/3) [Pl.No.22 (1981+), Format=(3x5)] Design:A. Glaser",Catalog,6110s372,0,(X)Full Sheets,C 929,S 791,10.00,,20.00,,0,0,0,0,,,,,31
6110t372_02,"1981 Roses- Full sheet (#2/3) [Pl.No.23 (1981+), Format=(3x5)] Design:A. Glaser",Catalog,6110s372,0,(X)Full Sheets,C 930,S 792,10.00,,20.00,,0,0,0,0,,,,,31
6110t372_03,"1981 Roses- Full sheet (#3/3) [Pl.No.24 (1981+), Format=(3x5)] Design:A. Glaser",Catalog,6110s372,0,(X)Full Sheets,C 931,S 793,10.00,,20.00,,0,0,0,0,,,,,31
6110t373,"1981 Ha-Shiv'a Interchange- Full sheet [Pl.No.25 (1981+), Format=(3x5)] Design:D. Cohen",Catalog,6110s373,0,(X)Full Sheets,C 932,S 794,10.00,,20.00,,0,0,0,0,,,,,31
6110t374,"1981 Trees- Full sheet [Pl.No.7 (1981+), Format=(3x3)] Design:I. Granot",Catalog,6110s374,0,(X)Full Sheets,C 936,S 798,10.00,,20.00,,0,0,0,0,,,,,31
6110t376_01,"1981 Precious Stones- Full sheet (#1/3) [Pl.No.26 (1981+), Format=(3x5)] Design:S. Ketter & D. Pessah",Catalog,6110s376,0,(X)Full Sheets,C 933,S 795,10.00,,20.00,,0,0,0,0,,,,,31
6110t376_02,"1981 Precious Stones- Full sheet (#2/3) [Pl.No.27 (1981+), Format=(3x5)] Design:S. Ketter & D. Pessah",Catalog,6110s376,0,(X)Full Sheets,C 934,S 796,10.00,,20.00,,0,0,0,0,,,,,31
6110t376_03,"1981 Precious Stones- Full sheet (#3/3) [Pl.No.28 (1981+), Format=(3x5)] Design:S. Ketter & D. Pessah",Catalog,6110s376,0,(X)Full Sheets,C 935,S 797,10.00,,20.00,,0,0,0,0,,,,,31
6110t377_01,"1982 Stand-By - Sheqel 1.10 1.20- Full sheet (#1/2) [Pl.No.-- (1981+), Format=(3x5)] Design:G. Sagi",Catalog,6110s377,0,(X)Full Sheets,C 899,S 807,10.00,,20.00,,0,0,0,0,,,,,31
6110t377_02,"1982 Stand-By - Sheqel 1.10 1.20- Full sheet (#2/2) [Pl.No.-- (1981+), Format=(3x5)] Design:G. Sagi",Catalog,6110s377,0,(X)Full Sheets,C 900,S 808,10.00,,20.00,,0,0,0,0,,,,,31
6110t378_01,"1982 Personalities 7.00 8.00 9.00- Full sheet (#1/3) [Pl.No.29 (1981+), Format=(3x5)] Design:M. Pereg, R. Beckman",Catalog,6110s378,0,(X)Full Sheets,C 939,S 802,10.00,,20.00,,0,0,0,0,,,,,31
6110t378_02,"1982 Personalities 7.00 8.00 9.00- Full sheet (#2/3) [Pl.No.30 (1981+), Format=(3x5)] Design:M. Pereg, R. Beckman",Catalog,6110s378,0,(X)Full Sheets,C 940,S 803,10.00,,20.00,,0,0,0,0,,,,,31
6110t378_03,"1982 Personalities 7.00 8.00 9.00- Full sheet (#3/3) [Pl.No.31 (1981+), Format=(3x5)] Design:M. Pereg, R. Beckman",Catalog,6110s378,0,(X)Full Sheets,C 941,S 804,10.00,,20.00,,0,0,0,0,,,,,31
6110t379,"1982 Road Safety- Full sheet [Pl.No.33 (1981+), Format=(3x5)] Design:R. Kantor",Catalog,6110s379,0,(X)Full Sheets,C 942,S 801,10.00,,20.00,,0,0,0,0,,,,,31
6110t381,"1982 Youth Corps - GADNA- Full sheet [Pl.No.32 (1981+), Format=(3x5)] Design:A. Berg",Catalog,6110s381,0,(X)Full Sheets,C 944,S 818,10.00,,20.00,,0,0,0,0,,,,,31
6110t382,"1982 Memorial Day (Armour Forces)- Full sheet [Pl.No.37 (1981+), Format=(3x5)] Design:D. Cohen",Catalog,6110s382,0,(X)Full Sheets,C 945,S 819,10.00,,20.00,,0,0,0,0,,,,,31
6110t383_01,"1982 Painting Art- Full sheet (#1/3) [Pl.No.34 (1981+), Format=(3x5)] Design:Aryeh Lubin;Sionah Tagger;Israel Paldi",Catalog,6110s383,0,(X)Full Sheets,C 946,S 815,10.00,,20.00,,0,0,0,0,,,,,31
6110t383_02,"1982 Painting Art- Full sheet (#2/3) [Pl.No.35 (1981+), Format=(3x5)] Design:Aryeh Lubin;Sionah Tagger;Israel Paldi",Catalog,6110s383,0,(X)Full Sheets,C 947,S 816,10.00,,20.00,,0,0,0,0,,,,,31
6110t383_03,"1982 Painting Art- Full sheet (#3/3) [Pl.No.36 (1981+), Format=(3x5)] Design:Aryeh Lubin;Sionah Tagger;Israel Paldi",Catalog,6110s383,0,(X)Full Sheets,C 948,S 817,10.00,,20.00,,0,0,0,0,,,,,31
6110t384,"1982 Stand-By - Seven Species 1.40- Full sheet [Pl.No.-- (1981+), Format=(5x10)] Design:E. Weishoff",Catalog,6110s384,0,(X)Full Sheets,C 954,S 809,10.00,,20.00,,0,0,0,0,,,,,31
6110t385,"1982 Hadassah- Full sheet [Pl.No.42 (1981+), Format=(3x5)] Design:G. Sagi",Catalog,6110s385,0,(X)Full Sheets,C 949,S 824,10.00,,20.00,,0,0,0,0,,,,,31
6110t386_01,"1982 Festivals 5743 (Joshua Book)- Full sheet (#1/4) [Pl.No.38 (1981+), Format=(3x5)] Design:M. Pereg",Catalog,6110s386,0,(X)Full Sheets,C 950,S 820,10.00,,20.00,,0,0,0,0,,,,,31
6110t386_02,"1982 Festivals 5743 (Joshua Book)- Full sheet (#2/4) [Pl.No.39 (1981+), Format=(3x5)] Design:M. Pereg",Catalog,6110s386,0,(X)Full Sheets,C 951,S 821,10.00,,20.00,,0,0,0,0,,,,,31
6110t386_03,"1982 Festivals 5743 (Joshua Book)- Full sheet (#3/4) [Pl.No.40 (1981+), Format=(3x5)] Design:M. Pereg",Catalog,6110s386,0,(X)Full Sheets,C 952,S 822,10.00,,20.00,,0,0,0,0,,,,,31
6110t386_04,"1982 Festivals 5743 (Joshua Book)- Full sheet (#4/4) [Pl.No.41 (1981+), Format=(3x5)] Design:M. Pereg",Catalog,6110s386,0,(X)Full Sheets,C 953,S 823,10.00,,20.00,,0,0,0,0,,,,,31
